listing_id,seller_id,category,subcategory,brand,listing_created_date,price,discount_pct,image_count,has_video,title_length_chars,description_length_chars,specifications_filled_pct,has_size_chart,has_dimensions_listed,variant_count,item_weight_kg
L004967,S00218,Sports,Equipment,Premium Brand,2023-10-09,58.02,0.031,5,False,51,723.0,0.543,False,False,2,1.53
L004968,S00283,Fashion,Dresses,Generic,2025-03-26,186.06,0.294,10,True,84,247.0,0.599,False,False,13,0.94
L004969,S00345,Fashion,T-Shirts,Private Label,2026-04-05,172.43,0.03,4,False,47,319.0,0.458,True,False,4,0.79
L004970,S00063,Fashion,Watches,Generic,2023-09-06,87.07,0.35,9,False,78,1151.0,0.618,,True,5,0.33
L004971,S00334,Fashion,T-Shirts,,2024-11-04,128.4,0.219,7,False,73,,0.634,True,False,9,1.02
L004972,S00016,Home,Furniture,Premium Brand,2025-03-31,135.1,0.135,2,False,75,522.0,0.617,False,False,2,2.03
L004973,S00419,Sports,Activewear,Private Label,2023-06-17,193.67,0.141,7,False,16,221.0,0.372,False,False,5,3.46
L004974,S00324,Electronics,Small Appliances,Imported Brand,2024-05-27,221.43,0.056,3,False,50,315.0,0.4,False,True,3,0.97
L004975,S00096,Home,Furniture,Private Label,2024-05-15,198.05,0.081,3,False,68,269.0,0.433,False,False,1,4.57
L004976,S00183,Beauty,Haircare,Premium Brand,2024-11-23,55.55,0.065,2,False,70,785.0,0.614,False,False,4,0.24
L004977,S00222,Home,Bedding,Mid Brand,2025-06-09,310.26,0.172,1,False,49,546.0,0.26,False,False,1,0.83
L004978,S00256,Home,Furniture,Generic,2025-09-10,97.62,0.153,10,False,54,1554.0,0.557,,True,3,10.11
L004979,S00254,Fashion,T-Shirts,Imported Brand,2026-01-29,99.87,0.003,6,False,55,1114.0,0.889,True,False,9,0.48
L004980,S00354,Electronics,Cameras,,2023-11-29,240.18,0.05,9,True,68,434.0,0.96,False,True,6,0.82
L004981,S00322,Sports,Shoes,Generic,2023-08-17,172.93,0.11,1,True,35,704.0,0.534,False,False,2,4.91
L004982,S00256,Beauty,Makeup,,2024-09-27,101.92,0.304,3,False,31,491.0,0.66,False,True,3,0.24
L004983,S00313,Sports,Activewear,Imported Brand,2025-03-07,291.31,0.105,2,True,32,650.0,0.773,,True,4,4.57
L004984,S00022,Fashion,T-Shirts,Generic,2024-03-29,177.31,0.014,3,False,59,206.0,0.443,,False,11,0.93
L004985,S00218,Electronics,Laptops,Mid Brand,2023-04-26,1276.79,0.688,5,False,47,336.0,0.632,,False,4,0.19
L004986,S00207,Electronics,Small Appliances,Mid Brand,2025-03-07,,0.064,4,False,98,1243.0,,False,False,2,5.96
L004987,S00188,Electronics,Laptops,Private Label,2023-11-12,859.9,0.151,6,False,69,692.0,0.863,False,False,6,1.28
L004988,S00030,Fashion,Sneakers,Private Label,2024-04-17,145.99,0.175,6,False,49,414.0,0.582,True,False,12,1.06
L004989,S00260,Home,Kitchen,Private Label,2023-06-30,313.19,0.307,6,False,74,1701.0,0.685,False,False,3,1.2
L004990,S00022,Fashion,T-Shirts,Generic,2025-01-09,40.53,0.249,6,True,78,1428.0,0.623,False,False,15,1.09
L004991,S00326,Sports,Activewear,Generic,2024-06-26,133.43,0.013,3,True,32,438.0,0.681,False,False,3,2.89
L004992,S00058,Sports,Activewear,Private Label,2025-08-11,404.87,0.065,2,False,60,1179.0,0.948,False,False,5,4.24
L004993,S00421,Fashion,Jeans,Generic,2024-11-03,69.06,0.075,8,False,99,489.0,0.674,,False,11,0.93
L004994,S00309,Fashion,Dresses,Premium Brand,2023-07-26,104.4,0.139,3,False,53,202.0,0.715,True,False,5,0.88
L004995,S00045,Fashion,Jeans,Mid Brand,2024-09-21,87.59,0.106,4,False,61,232.0,0.442,False,True,10,0.64
L004996,S00224,Fashion,Sneakers,Generic,2025-01-04,65.81,0.156,3,False,52,652.0,0.679,True,False,11,0.68
L004997,S00152,Home,Decor,Private Label,2023-02-05,124.43,0.518,6,False,82,,0.638,False,False,1,3.67
L004998,S00154,Electronics,Mobiles,Mid Brand,2026-01-05,938.55,0.153,2,False,37,209.0,0.718,False,False,2,6.79
L004999,S00422,Sports,Shoes,Private Label,2024-09-28,101.75,0.138,7,False,83,1430.0,0.717,False,False,3,1.03
L005000,S00400,Home,Furniture,Mid Brand,2026-03-11,161.3,0.359,12,False,53,404.0,0.758,False,True,3,12.38
L005001,S00169,Fashion,Dresses,Generic,2023-11-06,136.51,0.046,9,False,60,607.0,0.56,False,False,4,0.89
L005002,S00322,ELECTRONICS,Cameras,Premium Brand,2024-04-21,548.14,0.175,3,False,62,903.0,0.598,False,False,3,0.64
L005003,S00223,Electronics,Cameras,Private Label,2026-04-29,365.06,0.096,8,False,22,853.0,0.731,False,False,2,2.02
L005004,S00110,Fashion,Watches,Mid Brand,2023-01-24,138.66,0.143,3,True,69,752.0,0.853,True,True,7,0.69
L005005,S00271,Electronics,Mobiles,Generic,2024-11-27,433.8,0.102,3,True,65,1927.0,0.814,False,False,8,5.54
L005006,S00189,Fashion,Watches,Generic,2026-05-04,,0.092,8,True,55,453.0,0.385,True,False,7,0.33
L005007,S00423,Fashion,T-Shirts,Private Label,2024-04-26,89.56,0.195,2,True,39,1030.0,0.404,False,False,7,
L005008,S00037,Fashion,Abayas,Generic,2024-11-11,124.5,0.304,4,False,79,938.0,0.417,True,False,1,0.32
L005009,S00107,Fashion,Sneakers,,2023-12-28,203.86,0.135,3,False,40,959.0,0.844,True,False,6,0.34
L005010,S00376,Fashion,Dresses,Mid Brand,2024-11-25,165.09,0.186,4,False,65,365.0,0.458,False,False,4,1.09
L005011,S00437,Fashion,T-Shirts,Mid Brand,2025-07-04,67.93,0.219,2,False,56,393.0,0.762,True,False,18,0.28
L005012,S00251,Fashion,Jeans,Generic,2025-04-04,222.64,0.26,2,True,68,473.0,0.618,True,True,5,0.43
L005013,S00444,Beauty,Makeup,Premium Brand,2023-11-04,81.44,0.209,8,True,24,392.0,0.264,False,False,4,0.38
L005014,S00093, Electronics ,Laptops,Generic,2025-03-08,689.54,0.136,9,False,67,540.0,0.592,False,True,2,0.88
L005015,S00332,Fashion,Sneakers,Generic,2023-12-04,90.72,0.281,3,False,49,349.0,0.51,True,False,6,1.18
L005016,S00011,Fashion,Watches,Generic,2023-02-02,212.94,0.019,8,True,61,687.0,,True,True,8,0.94
L005017,S00039,Beauty,Makeup,Mid Brand,2023-11-01,65.23,0.215,7,False,36,499.0,0.522,False,False,2,0.41
L005018,S00241,Home,Kitchen,Generic,2024-03-21,403.7,0.149,2,False,91,697.0,0.616,False,False,5,3.31
L005019,S00174,Fashion,T-Shirts,Mid Brand,2025-05-18,158.99,0.086,7,False,71,328.0,0.598,True,False,7,0.59
L005020,S00322,Fashion,Dresses,Mid Brand,2026-02-09,55.02,0.227,6,True,82,915.0,0.657,False,True,6,
L005021,S00033,Fashion,Dresses,Generic,2024-09-06,97.04,0.139,11,False,93,252.0,0.842,True,True,16,0.42
L005022,S00296,Beauty,Fragrance,Generic,2025-07-18,81.06,0.104,6,False,56,458.0,0.491,False,True,1,0.57
L005023,S00407,Electronics,Mobiles,Generic,2024-05-16,356.64,0.321,6,False,60,278.0,0.676,False,False,4,6.12
L005024,S00255,Electronics,Headphones,Mid Brand,2023-04-19,885.97,0.142,4,False,103,,0.516,False,True,3,1.31
L005025,S00123,Fashion,Dresses,Generic,2024-12-22,233.57,0.044,12,True,44,424.0,0.499,False,True,7,0.46
L005026,S00057,Fashion,Watches,Generic,2023-10-01,155.07,0.165,5,False,40,412.0,0.442,True,False,12,0.72
L005027,S00115,Fashion,Dresses,Generic,2026-04-22,86.8,0.257,6,False,69,270.0,0.636,False,True,3,1.2
L005028,S00192,Fashion,Abayas,Mid Brand,2025-05-27,117.34,0.062,4,True,78,1314.0,0.791,True,False,9,0.22
L005029,S00295,Electronics,Mobiles,Generic,2024-05-05,574.64,0.082,10,True,69,490.0,0.891,False,False,6,1.1
L005030,S00031,Electronics,Cameras,,2024-03-27,210.86,0.044,1,True,74,328.0,0.39,False,True,2,0.97
L005031,S00253,Electronics,Cameras,Generic,2025-02-15,1268.26,0.162,6,False,91,741.0,0.393,True,True,6,7.03
L005032,S00003,Home,Decor,Mid Brand,2026-04-04,109.17,0.224,4,False,62,879.0,0.419,False,True,4,5.88
L005033,S00093,Fashion,T-Shirts,Generic,2023-01-26,259.84,0.041,4,False,50,2481.0,0.529,True,False,5,0.68
L005034,S00413,Fashion,T-Shirts,Generic,2024-03-21,358.13,0.085,4,False,100,117.0,0.637,False,False,5,0.86
L005035,S00046,Home,Storage,Generic,2023-05-18,273.7,0.538,5,False,64,471.0,0.501,False,False,5,6.61
L005036,S00183,Electronics,Headphones,Mid Brand,2024-08-27,348.73,0.04,3,False,38,700.0,0.418,False,False,7,1.03
L005037,S00411,Fashion,Dresses,Generic,2023-08-28,262.32,0.337,6,False,28,218.0,0.508,True,True,6,0.29
L005038,S00113,Sports,Outdoor,Generic,2026-01-10,190.7,0.263,2,True,56,243.0,0.449,False,True,1,
L005039,S00142,Fashion,Jeans,Private Label,2024-08-06,103.24,0.05,3,False,54,542.0,0.521,False,False,5,1.17
L005040,S00112,Beauty,Skincare,Mid Brand,2025-11-10,120.78,0.132,4,False,49,447.0,0.672,True,False,2,0.39
L005041,S00297,Fashion,Watches,Private Label,2024-09-10,90.37,0.044,8,False,76,483.0,0.368,,False,4,0.51
L005042,S00397,Fashion,Watches,Generic,2025-05-02,168.21,0.113,8,True,60,427.0,0.459,True,False,4,0.81
L005043,S00047,Fashion,Dresses,Imported Brand,2023-06-24,256.34,0.052,5,False,83,837.0,0.701,True,False,12,1.12
L005044,S00438,Beauty,Skincare,Premium Brand,2023-07-11,59.57,0.412,3,True,52,633.0,0.334,False,False,3,0.47
L005045,S00367,Electronics,Small Appliances,Generic,2025-05-20,280.02,0.135,5,False,59,114.0,0.666,False,False,9,0.92
L005046,S00212,Beauty,Fragrance,Private Label,2023-03-21,25.59,0.067,3,True,67,443.0,0.75,False,True,7,0.5
L005047,S00141,Home,Kitchen,Imported Brand,2023-07-26,190.04,0.259,10,False,78,221.0,0.573,False,,4,13.28
L005048,S00320,Home,Kitchen,Private Label,2024-03-24,253.05,0.381,1,False,28,1286.0,0.634,False,False,2,10.64
L005049,S00449,Beauty,Fragrance,Mid Brand,2023-06-14,36.02,0.267,1,False,56,785.0,0.63,False,True,2,0.2
L005050,S00181,Beauty,Fragrance,Imported Brand,2025-01-24,93.44,0.093,2,True,46,504.0,0.38,False,False,6,0.18
L005051,S00237,Beauty,Fragrance,Generic,2026-04-04,94.2,0.133,4,False,25,1092.0,0.507,False,False,2,0.34
L005052,S00180,Home,Bedding,Generic,2025-08-28,504.42,0.019,3,False,25,753.0,0.458,False,True,2,6.21
L005053,S00123,Fashion,Sneakers,Private Label,2026-03-16,119.08,0.01,6,False,75,514.0,0.498,False,False,5,0.22
L005054,S00253,Sports,Outdoor,Generic,2023-08-26,311.21,0.082,9,False,75,259.0,0.906,False,False,3,3.93
L005055,S00342,Home,Decor,Mid Brand,2024-04-20,1538.9,0.216,3,False,112,629.0,0.949,False,False,4,6.82
L005056,S00364,Sports,Equipment,Mid Brand,2025-09-19,245.22,0.1,3,False,16,440.0,0.164,False,True,5,1.6
L005057,S00389,Fashion,Abayas,Generic,2024-01-19,66.24,0.205,1,False,64,1447.0,0.498,False,False,9,0.4
L005058,S00247,Electronics,Mobiles,Mid Brand,2024-04-12,544.02,0.175,4,True,63,441.0,0.705,True,False,3,0.67
L005059,S00301,Fashion,Dresses,Premium Brand,2023-12-20,94.46,0.106,6,False,75,841.0,0.348,True,True,7,0.79
L005060,S00369,Electronics,Headphones,Generic,2024-01-21,278.26,0.277,2,False,76,390.0,0.538,False,True,2,0.34
L005061,S00340,Sports,Shoes,Generic,2025-09-21,157.56,0.006,5,False,24,,0.888,,False,6,3.42
L005062,S00079,Beauty,Haircare,Mid Brand,2026-01-04,99.61,0.347,4,False,26,426.0,0.51,False,False,2,0.54
L005063,S00246,Electronics,Headphones,Generic,2025-01-14,545.63,0.058,3,False,68,350.0,0.669,False,False,7,0.6
L005064,S00419,Home,Furniture,Generic,2024-01-23,173.06,0.305,4,False,30,829.0,,False,False,4,8.34
L005065,S00260,Home,Bedding,Generic,2024-03-27,180.13,0.09,9,False,56,662.0,0.55,False,False,1,2.34
L005066,S00412,Fashion,Sneakers,Mid Brand,2024-06-24,90.92,0.301,3,False,55,1595.0,0.437,True,False,4,0.6
L005067,S00368,Sports,Shoes,Mid Brand,2025-12-28,199.84,0.15,5,False,71,1150.0,0.599,False,False,7,3.14
L005068,S00042,Electronics,Small Appliances,Generic,2025-07-24,682.44,0.225,5,False,62,711.0,0.576,,True,2,0.3
L005069,S00322,Home,Bedding,Mid Brand,2024-01-31,146.0,0.207,4,False,70,1033.0,0.278,False,False,1,8.51
L005070,S00130,Fashion,Abayas,Mid Brand,2023-09-04,169.41,0.243,7,False,80,2000.0,0.611,True,False,8,0.96
L005071,S00283,Fashion,Dresses,Mid Brand,2025-05-20,80.27,0.031,3,True,57,357.0,0.672,False,False,4,0.69
L005072,S00162,Sports,Shoes,Premium Brand,2024-08-04,259.79,0.141,2,False,105,537.0,0.89,False,False,3,1.6
L005073,S00410,Fashion,Jeans,Private Label,2023-03-19,127.17,0.242,2,False,35,182.0,0.272,False,False,4,0.62
L005074,S00410,Electronics,Small Appliances,Mid Brand,2023-11-07,353.77,0.005,3,False,97,710.0,0.49,False,False,3,0.51
L005075,S00169,Home,Decor,Mid Brand,2024-07-10,152.1,0.324,4,False,68,407.0,0.613,True,True,3,3.85
L005076,S00310,Electronics,Cameras,Private Label,2026-04-04,295.28,0.073,5,False,71,1695.0,0.772,False,False,2,5.13
L005077,S00387,Fashion,Dresses,Mid Brand,2023-12-20,101.89,0.171,2,False,79,451.0,0.37,False,False,5,0.87
L005078,S00367,Home,Kitchen,Generic,2023-06-21,154.4,0.27,5,False,52,844.0,0.666,False,True,4,2.28
L005079,S00082,Fashion,Dresses,Imported Brand,2024-12-26,91.17,0.107,7,True,65,,0.485,True,False,9,0.23
L005080,S00089,Fashion,Jeans,Imported Brand,2026-02-10,360.44,0.381,6,False,75,383.0,0.553,True,False,10,0.48
L005081,S00091,Home,Decor,Private Label,2025-03-17,100.21,0.165,5,False,61,117.0,0.495,False,False,4,13.53
L005082,S00041,Fashion,Dresses,Mid Brand,2025-02-23,169.89,0.106,1,False,58,243.0,0.64,True,False,3,0.58
L005083,S00278,Sports,Shoes,Private Label,2026-01-31,198.74,0.053,3,False,95,531.0,0.733,False,False,8,2.12
L005084,S00430,Fashion,T-Shirts,Generic,2025-10-18,82.23,0.176,3,False,90,366.0,0.506,True,True,8,0.77
L005085,S00060,Beauty,Skincare,Generic,2025-03-07,101.43,0.068,5,False,54,463.0,0.665,False,True,10,0.45
L005086,S00098,Fashion,T-Shirts,,2023-02-05,243.95,0.249,6,False,56,1060.0,0.644,True,False,9,0.28
L005087,S00308,Beauty,Makeup,,2024-09-09,57.66,0.096,9,False,56,637.0,0.585,False,False,8,0.76
L005088,S00139,Fashion,Sneakers,Mid Brand,2026-02-04,95.84,0.044,4,True,50,428.0,0.719,True,False,9,0.51
L005089,S00331,Electronics,Laptops,Generic,2025-11-15,287.12,0.068,4,False,51,464.0,0.426,False,True,9,0.35
L005090,S00203,Fashion,Watches,Generic,2023-02-20,86.32,0.023,5,False,27,336.0,0.419,True,False,6,0.59
L005091,S00427,Home,Storage,Generic,2026-03-27,139.9,0.053,5,False,46,553.0,0.44,False,True,1,4.16
L005092,S00030,Fashion,Jeans,Mid Brand,2026-03-30,84.86,0.165,2,False,57,377.0,0.472,True,False,1,0.25
L005093,S00096,Beauty,Haircare,Generic,2025-11-06,117.47,0.056,2,False,44,172.0,0.478,False,False,1,0.75
L005094,S00274,Home,Storage,Generic,2026-05-09,228.22,0.005,6,False,51,836.0,0.644,False,True,1,3.37
L005095,S00280,Home,Decor,Premium Brand,2025-08-09,527.26,0.096,1,False,45,684.0,0.446,False,False,4,10.43
L005096,S00059,Home,Decor,Generic,2026-01-04,318.1,0.127,7,True,59,1581.0,0.977,False,True,7,14.56
L005097,S00117,Fashion,Sneakers,Private Label,2023-04-28,100.21,0.148,4,False,33,,0.61,True,False,14,0.56
L005098,S00165,Home,Bedding,Premium Brand,2024-04-25,74.78,0.024,5,False,54,220.0,0.343,False,False,3,3.79
L005099,S00104,Home,Kitchen,Mid Brand,2025-09-25,270.91,0.053,7,False,61,924.0,0.7,False,,3,10.64
L005100,S00066,Home,Bedding,Mid Brand,2023-06-11,113.89,0.051,8,False,39,483.0,0.874,False,False,5,12.48
L005101,S00174,Fashion,T-Shirts,Generic,2026-04-27,88.15,0.061,9,False,50,400.0,,,False,3,0.98
L005102,S00306,Fashion,Watches,Mid Brand,2023-10-04,97.73,0.085,5,True,35,266.0,0.785,False,False,5,0.77
L005103,S00017,Home,Kitchen,Generic,2025-05-09,501.99,0.171,9,False,63,2475.0,0.724,False,True,6,9.36
L005104,S00381,Fashion,T-Shirts,Mid Brand,2023-07-25,109.27,0.193,8,False,75,945.0,0.763,True,True,8,0.76
L005105,S00095,Electronics,Laptops,Mid Brand,2024-01-20,387.6,0.277,3,False,30,1515.0,0.423,False,False,4,0.69
L005106,S00361,Fashion,T-Shirts,Generic,2023-01-20,38.31,0.069,8,False,65,820.0,0.777,True,False,12,0.68
L005107,S00343,Home,Decor,Private Label,2026-03-31,275.42,0.44,9,False,63,1789.0,,False,False,4,9.31
L005108,S00119,Home,Furniture,Private Label,2025-11-14,174.0,0.197,9,False,44,1132.0,0.612,False,False,3,10.77
L005109,S00286,Home,Furniture,Private Label,2024-02-11,303.62,0.554,2,False,80,160.0,0.669,False,False,6,11.7
L005110,S00261,Beauty,Fragrance,Generic,2023-02-28,61.61,0.145,3,True,61,513.0,0.401,False,,2,0.23
L005111,S00199,Electronics,Small Appliances,Mid Brand,2025-07-27,528.48,0.19,4,True,53,505.0,0.354,False,False,1,1.02
L005112,S00340,Fashion,Abayas,Private Label,2024-05-16,154.58,0.12,9,True,71,480.0,0.604,True,False,13,0.52
L005113,S00131,Fashion,Jeans,Mid Brand,2026-02-07,33.91,0.168,6,False,43,677.0,0.749,True,False,8,0.87
L005114,S00333,Electronics,Laptops,Generic,2025-11-21,457.28,0.249,3,False,69,943.0,0.511,False,True,1,0.37
L005115,S00273,Beauty,Fragrance,Imported Brand,2024-05-24,32.44,0.177,1,False,70,461.0,0.624,False,False,5,0.79
L005116,S00278,Sports,Outdoor,Generic,2023-01-26,186.52,0.292,5,False,44,919.0,0.68,False,False,5,2.85
L005117,S00010,Fashion,T-Shirts,Generic,2024-08-30,164.56,0.051,1,False,72,888.0,0.545,True,,3,0.86
L005118,S00112,Fashion,Jeans,Generic,2026-02-10,79.47,0.026,7,False,101,410.0,0.33,False,False,6,1.09
L005119,S00034,Beauty,Haircare,Premium Brand,2023-02-26,86.06,0.22,1,False,66,626.0,0.707,False,False,4,0.24
L005120,S00110,Beauty,Makeup,Generic,2024-12-28,51.98,0.258,3,True,67,263.0,0.526,False,False,5,0.4
L005121,S00018,Electronics,Small Appliances,Premium Brand,2024-11-23,363.56,0.08,7,False,79,777.0,0.841,False,False,6,1.01
L005122,S00305,Fashion,T-Shirts,Premium Brand,2026-04-30,256.19,0.436,6,False,54,436.0,0.625,,True,8,0.2
L005123,S00444,Home,Furniture,Generic,2025-10-03,108.86,0.461,3,False,72,1524.0,0.669,False,False,3,5.98
L005124,S00132,Beauty,Makeup,Generic,2024-02-09,,0.005,4,True,62,959.0,0.856,False,True,6,0.43
L005125,S00447,Electronics,Headphones,Private Label,2024-01-10,308.4,0.449,3,False,25,658.0,0.174,False,False,6,1.26
L005126,S00306,Fashion,Abayas,Mid Brand,2023-10-30,140.57,0.04,3,False,42,239.0,0.625,True,False,10,0.59
L005127,S00262,Sports,Outdoor,Mid Brand,2024-06-16,99.37,0.184,8,False,58,527.0,0.669,False,False,6,2.12
L005128,S00073,Home,Decor,Mid Brand,2024-07-14,225.31,0.081,7,False,35,1529.0,0.393,False,True,7,9.1
L005129,S00185,Beauty,Makeup,Generic,2023-07-29,39.74,0.339,5,False,65,510.0,0.786,True,False,6,0.25
L005130,S00318,Electronics,Small Appliances,Mid Brand,2025-11-25,497.64,0.104,6,False,91,476.0,1.0,,False,9,1.21
L005131,S00350,Fashion,Watches,Mid Brand,2024-07-29,185.8,0.172,6,False,95,978.0,0.599,False,False,8,0.41
L005132,S00001,Electronics,Small Appliances,Mid Brand,2023-12-23,298.12,0.075,2,False,92,1151.0,0.941,False,False,7,7.16
L005133,S00180,Fashion,Abayas,Premium Brand,2024-10-05,61.99,0.006,3,False,46,670.0,0.517,,False,10,0.82
L005134,S00046,Fashion,Jeans,Mid Brand,2024-04-10,47.38,0.328,4,False,49,578.0,0.458,True,True,6,
L005135,S00124,Fashion,Watches,Generic,2023-01-26,92.68,0.009,3,False,60,407.0,0.718,True,True,8,0.74
L005136,S00185,Beauty,Haircare,Mid Brand,2023-08-14,280.16,0.044,3,False,51,675.0,0.652,False,True,4,0.46
L005137,S00135,Beauty,Skincare,Private Label,2024-02-11,52.88,0.436,5,True,87,928.0,,False,False,4,0.15
L005138,S00140,Electronics,Laptops,Premium Brand,2026-05-06,169.66,0.495,4,False,69,354.0,0.593,False,False,4,0.27
L005139,S00266,Electronics,Small Appliances,Premium Brand,2025-12-04,525.76,0.174,7,True,106,1281.0,0.544,False,False,8,0.16
L005140,S00423,Beauty,Makeup,Mid Brand,2023-07-23,165.97,0.089,6,False,26,494.0,0.646,False,True,7,0.69
L005141,S00197,Sports,Equipment,Premium Brand,2025-09-07,102.08,0.053,5,False,70,189.0,0.738,,False,2,4.25
L005142,S00431,Electronics,Laptops,Mid Brand,2023-10-05,285.27,0.132,4,True,37,638.0,0.594,False,False,2,0.74
L005143,S00195,Home,Bedding,Mid Brand,2024-01-10,169.15,0.194,9,False,64,605.0,0.804,,,1,4.97
L005144,S00439,Beauty,Makeup,Mid Brand,2023-03-27,85.1,0.203,2,False,82,1549.0,0.846,False,False,3,0.57
L005145,S00283,Home,Furniture,Mid Brand,2023-02-26,385.39,0.111,4,False,48,404.0,0.774,False,True,7,9.61
L005146,S00154,Fashion,Jeans,Generic,2023-10-19,128.56,0.514,6,False,29,611.0,0.405,True,False,6,0.26
L005147,S00255,Beauty,Haircare,Generic,2025-08-04,81.4,0.037,4,False,65,1767.0,0.915,False,True,6,0.45
L005148,S00010,Home,Bedding,Private Label,2023-10-10,716.46,0.24,3,False,69,313.0,0.739,False,True,7,7.37
L005149,S00381,Fashion,T-Shirts,Generic,2023-08-17,89.83,0.201,9,False,76,388.0,0.647,True,True,15,0.76
L005150,S00134,Beauty,Haircare,Mid Brand,2024-03-24,84.35,0.378,4,False,98,458.0,0.629,False,,8,0.23
L005151,S00423,Fashion,Watches,Generic,2024-04-27,87.51,0.074,12,False,58,710.0,0.533,True,False,7,0.41
L005152,S00347,Beauty,Makeup,Generic,2023-07-31,120.08,0.211,4,False,60,1225.0,0.652,False,False,8,0.26
L005153,S00439,FASHION,Sneakers,Private Label,2025-07-30,308.07,0.127,8,False,87,764.0,0.733,False,False,9,0.93
L005154,S00109,Beauty,Skincare,Generic,2025-08-26,67.59,0.156,2,False,28,344.0,0.244,False,False,1,0.56
L005155,S00010,Home,Storage,Generic,2024-12-16,33.57,0.087,4,False,45,1088.0,0.46,False,False,1,9.65
L005156,S00266,Fashion,Abayas,Mid Brand,2025-08-12,105.21,0.173,10,False,69,656.0,,True,False,18,0.87
L005157,S00283,ELECTRONICS,Cameras,Mid Brand,2025-11-03,324.41,0.138,4,False,63,,0.348,False,False,4,0.59
L005158,S00123,Home,Bedding,Private Label,2025-09-22,148.58,0.293,5,False,56,472.0,0.577,False,True,3,10.99
L005159,S00259,Fashion,Dresses,Mid Brand,2023-09-09,46.23,0.398,9,True,52,818.0,0.39,False,True,7,0.35
L005160,S00289,Electronics,Headphones,Generic,2025-09-21,401.48,0.003,2,True,57,399.0,0.433,False,False,6,5.4
L005161,S00055,Sports,Outdoor,Generic,2025-11-03,397.22,0.026,3,False,23,139.0,0.362,False,False,1,2.99
L005162,S00174,Electronics,Headphones,Mid Brand,2023-12-01,764.36,0.189,3,True,44,840.0,0.529,False,False,5,3.58
L005163,S00102,Home,Decor,Generic,2023-02-27,68.64,0.209,7,False,68,712.0,0.456,False,False,8,5.4
L005164,S00070,Electronics,Mobiles,,2025-06-30,434.37,0.022,5,False,70,761.0,0.637,False,False,4,2.97
L005165,S00265,Home,Decor,Private Label,2023-11-02,327.3,0.078,9,False,69,942.0,0.965,False,,5,11.91
L005166,S00126,Sports,Outdoor,Imported Brand,2024-02-04,90.6,0.057,6,False,65,464.0,0.671,False,False,6,1.57
L005167,S00019,Beauty,Skincare,Generic,2024-01-11,274.36,0.129,5,False,44,1216.0,0.682,,False,4,0.48
